RepeatID,GNIS_NAME.x,GearMiss,Gear.x,Gear.y,Party.x,Party.y,Database.x,Database.y,Month.x,Month.y,F_MAUG_HIS.x,GNIS_NAME.y,F_MAUG_HIS.y
413,Assiniboine Creek,,Seine | Seine | 0,Unknown,"Lott, Ryan | Lott, Ryan | FWP Personnel",Allison Stringer,"Montana Fish, Wildlife & Parks | MT Natural Heritage Program","Montana Fish, Wildlife & Parks",8,6,5.74435084,Assiniboine Creek,5.74435084
114,Grass Creek,,Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpa,Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpa,RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RDL DBF BLM | RD,MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS | MJ MS,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,11,7,5.32381125,Grass Creek,5.32381125
439,Beaver Creek,,Seine,Seine,0,"Clancy, Clancy, Humphrey",MFISH,UWYO,7,7,5.20791766,Beaver Creek,5.20791766
301,Whitewood Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,9,5.13949412,Whitewood Creek,5.13949412
451,Cherry Creek,,Electrofishing,Electrofishing,,,RivFishTime,RivFishTime,0,0,4.75554837,Cherry Creek,4.75554837
228,,,E,E,Snigg 1999,WGFD Report 2018,Kirk 2020,Kirk 2020,0,0,4.72996286,,4.49715688
232,,,E,E,Curry 2003,WGFD Report 2018,Kirk 2020,Kirk 2020,0,0,4.49715688,,4.49715688
170,La Bonte Creek,,E,E,Lipsey 2001,Hickerson Thesis,Kirk 2020,Kirk 2020,0,0,4.28948871,La Bonte Creek,4.28948871
231,,,E,E,Curry 2003,WGFD 2012 Report,Kirk 2020,Kirk 2020,0,0,4.18363689,,4.11513262
447,Plentywood Creek,,S,Seine,MFWP Data,"Krebs, Cody",Kirk 2020,FishMT,0,8,4.16872884,Plentywood Creek,4.35379971
402,Fords Creek,,Seine | Seine | Seine,Unknown | Unknown,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",Allison Stringer | Allison Stringer,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",9,7,4.16730614,Fords Creek,4.10644239
431,Bitter Creek,,0,Seine,"Bramblett, Robert G.",Rieger et al,MT Natural Heritage Program,UWYO,9,8,4.15185939,Bitter Creek,4.15185939
274,Sheep Creek,,Seine,Seine,Morris et al. 1981,MFWP,University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,4.04843719,Sheep Creek,4.04843719
370,Little Bitter Creek,,0,0,Gelwicks,0,WGFD(Gelwicks),0,7,6,3.74963439,Little Bitter Creek,3.74963439
418,Whitetail Creek,,Seine,Unknown,Stagliano,Allison Stringer,MFISH,"Montana Fish, Wildlife & Parks",10,6,3.53977447,Whitetail Creek,3.77503101
403,Bullhook Creek,,S,Unknown | Unknown | Unknown,MFWP Data,Allison Stringer | Allison Stringer | Allison Stringer,Kirk 2020,"Montana Fish, Wildlife & Parks",0,7,3.32634899,Bullhook Creek,3.32634899
302,Whitewood Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,7,3.28820961,Whitewood Creek,3.66419728
298,,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",5,8,3.23672815,,3.23672815
238,North Fork Spanish Creek,,0 | Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking,0 | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher,"0 | Kruse, Carter | Kruse, Carter | Kruse, Carter | Kruse, Carter","0 | C. Kruse, E. Leinonen | C. Kruse, E. Leinonen | C. Kruse, E. Leinonen | C. Kruse, E. Leinonen | C. Kruse, E. Leinonen | C. Kruse, E. Leinonen | C. Kruse, E. Leinonen | C. Kruse, E. Leinonen","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks | Montana Fish, Wildlife & Parks",8,9,3.14545671,North Fork Spanish Creek,3.14545671
44,Beaver Creek,,Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher,Backpack shocking | Backpack shocking | Backpack shocking,"Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | Tews, Anne | | | |","Tews, Anne | Tews, Anne | Tews, Anne","Montana Fish, Wildlife & Parks | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",7,6,2.78390404,Beaver Creek,2.78390404
285,Battle Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",7,6,2.57741487,Battle Creek,2.57741487
420,Stinky Creek,,Seine,Unknown | Unknown,Lott & Davis,Allison Stringer | Allison Stringer,MFISH,"Montana Fish, Wildlife & Parks",7,6,2.54629709,Stinky Creek,2.54629709
305,Whitewood Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,7,2.51773405,Whitewood Creek,1.93590225
304,Whitewood Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,7,2.51773405,Whitewood Creek,2.51773405
303,Whitewood Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,8,2.51773405,Whitewood Creek,3.28820961
26,Wagonhound Creek,,| | |,0,| | |,0,Global Biodiversity Information Facility NMNH Extant Specimen Records | Global Biodiversity Information Facility NMNH Extant Specimen Records | Global Biodiversity Information Facility NMNH Extant Specimen Records | Global Biodiversity Information Facili,Wyoming Game & Fish Dept,7,7,2.40110408,Wagonhound Creek,2.40110408
258,Red Canyon Creek,,Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpa,Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | 0,KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | KJ JD AM | K,Gerrity | Gerrity | Gerrity | Gerrity | Gerrity | Gerrity | 0,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,10,6,2.32838224,Red Canyon Creek,2.32838224
113,Dirtyman Fork,,0 | 0,0,0 | Gelwicks,Gelwicks,Wyoming Game & Fish Dept | WGFD(Gelwicks),WGFD(Gelwicks),7,5,2.08358943,Dirtyman Fork,2.08358943
222,,,E | E | E | E,E | E | E | E,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,0,0,2.07940385,,2.07940385
400,Currant Creek,,Seine | Seine | Seine | Seine | 0,Unknown,"Nixdorf, Dale | Nixdorf, Dale | Nixdorf, Dale | Nixdorf, Dale | FWP Personnel",Allison Stringer,"Montana Fish, Wildlife & Parks | MT Natural Heritage Program","Montana Fish, Wildlife & Parks",8,8,2.01427454,Currant Creek,2.01427454
234,North Fork Greenhorn Creek,,Backpack shocking | Backpack shocking | Backpack shocking | 0,Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher,"Oswald, Dick | Oswald, Dick | Oswald, Dick | FWP Fish Genetics Sampler",Turner Enterprises Fisheries | Turner Enterprises Fisheries | Turner Enterprises Fisheries | Turner Enterprises Fisheries,"Montana Fish, Wildlife & Parks | MT Natural Heritage Program","Montana Fish, Wildlife & Parks",9,8,1.98499099,North Fork Greenhorn Creek,1.53408164
244,North Laramie River,,E,E,Meyer 1995,Kirk 2019,Kirk 2020,Kirk 2020,0,0,1.90433201,North Laramie River,1.90433201
371,Little Cottonwood Creek,,0,0,Gelwicks,0,WGFD(Gelwicks),0,8,7,1.83962127,Little Cottonwood Creek,1.83962127
419,East Fork Stinky Creek,,Seine,Unknown | Unknown | Unknown,Lipscomb,Allison Stringer | Allison Stringer | Allison Stringer,MFISH,"Montana Fish, Wildlife & Parks",7,6,1.82845825,East Fork Stinky Creek,1.82845825
461,East Plum Creek,,Electrofishing,Electrofishing,David Propst,,Propst 1982,EPA NRSA 2008-2009,0,7,1.78464158,East Plum Creek,1.95247119
235,North Fork Little Muddy Creek,,0 | 0 | 0,0,0 | 0 | Gelwicks,0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks),Wyoming Game & Fish Dept,7,6,1.77255922,North Fork Little Muddy Creek,1.77255922
388,Ryckman Creek,,0 | 0,0,0 | Gelwicks,0,Wyoming Game & Fish Dept | WGFD(Gelwicks),0,6,6,1.75562689,Ryckman Creek,1.75562689
435,Tie Creek,,Seine | Seine | Seine | Seine | Seine,Seine,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",Rieger et al,"Montana Fish, Wildlife & Parks",UWYO,8,8,1.74553524,Tie Creek,1.74553524
432,Rosebud Creek,,Beach Seine | Beach Seine | Seine | Seine | Seine | Seine,Seine,"Tribby, Taylor, Hunziker | Tribby, Taylor, Hunziker | Backes, Mike | Backes, Mike | Backes, Mike | Backes, Mike","Clancy, Newkirk, Hamilton","Montana Fish, Wildlife & Parks | Montana Fish, Wildlife & Parks",UWYO,7,7,1.69188453,Rosebud Creek,1.69188453
460,West Plum Creek,,Electrofishing,Electrofishing,David Propst,,Propst 1982,EPA NRSA 2008-2009,0,7,1.66040586,West Plum Creek,0.74130352
192,Lone Tree Creek,,E,E,USGS DGR,USGS DGR,Kirk 2020,Kirk 2020,0,0,1.64211843,Lone Tree Creek,1.64211843
434,Ranch Creek,,Seine,Seine,MFWP,Rieger et al,University of Wyoming Powder River dataset,UWYO,0,7,1.60889855,Ranch Creek,1.73725458
239,North Fork Slate Creek,,0,Backpack electrofisher | Backpack electrofisher | Backpack electrofisher,Gelwicks,"Collector(s): M. Spencer; K. Blake | Collector(s): M. Spencer, K. Blake | Collector(s): M. Spencer, K. Blake",WGFD(Gelwicks),Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos),7,8,1.60738818,North Fork Slate Creek,1.60738818
445,Eagle Creek,,Seine | Seine | Seine | Seine | Seine | Seine,Seine,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert","Krebs, Cody","Montana Fish, Wildlife & Parks",FishMT,8,9,1.53502095,Eagle Creek,4.13818713
106,Eagle Creek,,Seine | Seine | Seine | Seine | Seine | Seine,Unknown | Unknown | Unknown,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",Allison Stringer | Allison Stringer | Allison Stringer,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",8,7,1.53502095,Eagle Creek,1.53502095
450,Big Warm Creek,,Seine,Seine,Stagliano,Nagel,Stagliano 2007,FishMT,7,10,1.50306956,Big Warm Creek,1.72279683
412,Big Warm Creek,,0,Unknown | Unknown,"Stagliano, David",Allison Stringer | Allison Stringer,MT Natural Heritage Program,"Montana Fish, Wildlife & Parks",6,7,1.50306956,Big Warm Creek,2.49457231
462,Coal Creek,,Electrofishing,Electrofishing,David Propst,,Propst 1982,EPA NRSA 2008-2009,0,7,1.28982801,Coal Creek,1.33224029
288,Grace Coolidge Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",6,7,1.13661783,Grace Coolidge Creek,1.13661783
306,Bear Butte Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,5,1.128129,Bear Butte Creek,1.4302805
399,Big Coulee,,0 | Beach Seine,Unknown | Unknown | Unknown,"0 | Tabor, Stearns",Allison Stringer | Allison Stringer | Allison Stringer,"Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",10,6,0.99944506,Big Coulee,0.99944506
308,Bear Butte Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,6,0.90769557,Bear Butte Creek,0.90769557
307,Bear Butte Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,7,0.90769557,Bear Butte Creek,0.90769557
411,Little Warm Creek,,0,Unknown | Unknown,"Stagliano, David",Allison Stringer | Allison Stringer,MT Natural Heritage Program,"Montana Fish, Wildlife & Parks",6,7,0.8287516,Little Warm Creek,0.8287516
375,Little Warm Creek,,0,0,"Stagliano, David",0,MT Natural Heritage Program,0,6,6,0.8287516,Little Warm Creek,0.8287516
289,Grizzly Bear Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",6,8,0.70342204,Grizzly Bear Creek,0.70342204
290,Flynn Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",6,6,0.68992733,Flynn Creek,0.68992733
191,Lone Tree Creek,,E,E,Snigg 1999,WGFD Report 2018,Kirk 2020,Kirk 2020,0,0,0.64466568,Lone Tree Creek,0.64466568
395,,,Beach Seine | Beach Seine | Beach Seine,Unknown,"Tabor, Bateman | Tabor, Bateman | Tabor, Bateman",Allison Stringer,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",6,7,0.62937782,,0.62937782
236,North Fork McDonald Creek,,Seine | Seine | Seine | Seine | Seine,Unknown | Unknown | Unknown,"Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa",Allison Stringer | Allison Stringer | Allison Stringer,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",7,7,0.43831829,North Fork McDonald Creek,0.43831829
356,Eagle Creek,,Seine,0,"Bramblett, Robert",0,"Montana Fish, Wildlife & Parks",0,7,7,0.37967871,Eagle Creek,0.37967871
194,Long Creek,,Backpack electrofishing unit | Backpack electrofishing unit | 0,Backpack electrofishing unit | Backpack electrofishing unit | 0,KJ SR CA TM | KJ SR CA TM | 0,Gerrity | Gerrity | 0,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,8,4,0.26933286,Long Creek,0.26933286
415,Morgan Creek,,Seine,Unknown | Unknown,0,Allison Stringer | Allison Stringer,MFISH,"Montana Fish, Wildlife & Parks",6,7,0.14898044,Morgan Creek,1.17196631
128,Horse Creek,,E,E,WGFD 1997 Report,WGFD 2011 Report,Kirk 2020,Kirk 2020,0,0,0.14133583,Horse Creek,0.14133583
287,,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,7,0.00352184,,0.00352184
