SampleNum,GNIS_NAME,Month,Year,Gear,Database,Party,HUC6,STATE,OBSPRED_ID,FTYPE,WATERBODY,TAILWATER,ELEV,CANOPY,SLOPE,PRECIP,CUMDRAINAG,Y_COORD,NLCD11PC,GLACIER,BFI,Air_Aug,Flow_Aug,COMID,S1_93_11,S30_2040D,S32_2080D,RepeatID,TIME,HUC2,HUC4,Yrange,LATITUDE,LONGITUDE,F_MAUG_HIS,F_BFI_HIST,FireYear,DSbarrier,FRAG_NUM,Length_km,EB,LL,GR,ONC,TGT,SPK,WCT,CIS,LWF,RB,KOK,MWF,LT,LMB,SMB,BG,PUMP,GSUN,BLCR,WHCR,WBS,RKB,NRBDC,BMSH,CMSH,LSCH,RDSH,RTCH,LKCH,HHCH,GILA,SMMN,WSMN,BRMN,PLMN,WS_PLMN,STCH,FSDC,SFCH,NPDC,STR,GSH,EMSH,SPSH,SDSH,FHMN,FHCH,SPDC,LNDC,RSSH,CRCH,GDF,CARP,BLBH,YLBH,CCAT,SCAT,LING,DRUM,PKF,PTMN,GE,PF,IOWA,JDT,ODT,YP,SGR,WE,NP,RMCOT,COLCOT,BRSB,PSTRG,SSTRG,RCSU,LNSU,WSU,MTSU,PLSU,BSU,SMBUF,BMBUF,BHSU,BHxWSU,FMSU,FMxBHSU,FMxWSU,QBK,SHRH,GAM,GZS,HYBOG,RMCT,numSp,PU
31284,Otter Creek,7,2000,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | 0,"Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks | MT Natural Heritage Program","| | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert G.",100901,Montana,117017,StreamRiver,0,0,921.11,0,0.00162874,358.288,1388.683,1736046,0,-9999,53,20.68,29.05,12754357,21.31,22.55,23.86,443,LATE,10,1009,22,45.512172,-106.1741,15.7367145,0.15352304,0,0,88,89.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,YELL
N40,Otter Creek,0,1979,Seine,Clancy et al. 1980,C. Clancy,100901,Montana,114591,StreamRiver,0,0,945.46,0.2142857,0.0009581,356.021,1205.22,1727624,0,-9999,55,20.68,29.05,12756861,21.12,22.36,23.66,442,EARLY,10,1009,32,45.430634,-106.143732,13.97816946,0.15426282,0,0,88,89.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,YELL
31277,Otter Creek,7,2010,0,MT Natural Heritage Program,"Stagliano, David",100901,Montana,114591,StreamRiver,0,0,945.46,0.2142857,0.0009581,356.021,1205.22,1727624,0,-9999,55,20.68,29.05,12756861,21.12,22.36,23.66,442,LATE,10,1009,32,45.431377,-106.143176,13.97816946,0.15426282,0,0,88,89.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,YELL
N41,Otter Creek,0,1979,Seine,Clancy et al. 1980,C. Clancy,100901,Montana,110885,StreamRiver,0,0,993.87,0.2439024,0.0010764,361.858,803.4453,1711634,0,-9999,54,20.68,29.05,12757325,20.76,21.99,23.28,441,EARLY,10,1009,27,45.286605,-106.147807,9.38222892,0.16622335,0,1,87,63.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,YELL
31294,Otter Creek,6,2005,Bag seine | Bag seine | Bag seine,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos),Collector(s): D. Peterson | Collector(s): D. Peterson | Collector(s): D. Peterson,100901,Montana,110885,StreamRiver,0,0,993.87,0.2439024,0.0010764,361.858,803.4453,1711634,0,-9999,54,20.68,29.05,12757325,20.76,21.99,23.28,441,LATE,10,1009,27,45.290081,-106.148822,9.38222892,0.16622335,0,1,87,63.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,YELL
N27,Black Thunder Creek,7,2024,Seine,UWYO,"Clancy, Humphrey",101201,Montana,120956,StreamRiver,0,0,1232.04,1.56,0.00143286,322.8,1461.74,1532616,0.067112,-9999,51,21.24,0.512,5412119,20.87,21.72,22.42,440,LATE,10,1012,21,43.560573,-104.689641,24.55640329,0.17037476,0,0,156,5.148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,CHEY
9390,Black Thunder Creek,6,2004,Seine | Seine | Seine | Seine | Seine | Seine | Bag Seine | Bag Seine | Bag Seine | Bag Seine | Bag Seine,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,"Collector(s): Christina E. Barrineau, Rosa McIver | Collector(s): Christina E. Barrineau, Rosa McIver | Collector(s): Christina E. Barrineau, Rosa McIver | Collector(s): Christina E. Barrineau, Rosa McIver | Collector(s): Christina E. Barrineau, Rosa McI",101201,Wyoming,120956,StreamRiver,0,0,1232.04,1.56,0.00143286,322.8,1461.74,1532616,0.067112,-9999,51,21.24,0.512,5412119,20.87,21.72,22.42,440,EARLY,10,1012,21,43.556458,-104.68793,24.55640329,0.17037476,0,0,156,5.148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,CHEY
N28,Beaver Creek,7,1958,Seine,MFISH,0,100500,Montana,226589,StreamRiver,0,0,954.5,1.046511628,0.01058638,397.2569922,183.6477,2035939,0.109,-9999,47,20.68,29.05,12325801,16.96,18.08,19.25,439,EARLY,10,1005,67,48.391634,-109.690704,5.20791766,0.09763847,0,1,16,14.629,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,UPMO
N26,Beaver Creek,7,2024,Seine,UWYO,"Clancy, Clancy, Humphrey",100500,Montana,226589,StreamRiver,0,0,954.5,1.046511628,0.01058638,397.2569922,183.6477,2035939,0.109,-9999,47,20.68,29.05,12325801,16.96,18.08,19.25,439,LATE,10,1005,67,48.400002,-109.705027,5.20791766,0.09763847,0,1,16,14.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,UPMO
N25,McDonald Creek,7,2024,Seine,UWYO,"Clancy, Humphrey, Weatherby, McNabb",100402,Montana,172548,StreamRiver,0,0,970.03,0,0.00200655,363.003,944.226,1889259,0.014,-9999,51,20.68,29.05,12730389,20.31,21.53,22.81,438,LATE,10,1004,22,47.030863,-108.593549,12.19237738,0.70666819,0,0,32,114.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,UPMO
23060,McDonald Creek,8,2003,Seine | Seine | Seine | Seine | Seine,"Montana Fish, Wildlife & Parks","Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa",100402,Montana,172548,StreamRiver,0,0,970.03,0,0.00200655,363.003,944.226,1889259,0.014,-9999,51,20.68,29.05,12730389,20.31,21.53,22.81,438,EARLY,10,1004,22,47.030959,-108.593095,12.19237738,0.70666819,0,0,32,114.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,UPMO
N23,Mizpah Creek,8,2022,Seine,UWYO,"Clancy, Newkirk, Capone",100902,Montana,144099,StreamRiver,0,0,767.5,0,0.00179487,344.934,2073.706,1823481,0.022,-9999,19,20.68,29.05,13221457,21.3,22.55,23.85,436,LATE,10,1009,47,46.220975,-105.302021,25.96202185,0.19511942,0,0,75,107.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,YELL
26882,Mizpah Creek,8,1976,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine,"Montana Fish, Wildlife & Parks","Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce",100902,Montana,144099,StreamRiver,0,0,767.5,0,0.00179487,344.934,2073.706,1823481,0.022,-9999,19,20.68,29.05,13221457,21.3,22.55,23.85,436,EARLY,10,1009,47,46.239518,-105.296478,26.404976,0.19521134,0,0,75,107.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,YELL
N22,Tie Creek,8,2022,Seine,UWYO,Rieger et al,101102,Montana,123185,StreamRiver,0,0,1005.13,3.488372,0.00331137,383.063,93.9438,1756060,0.022,-9999,38,20.68,29.05,9790354,18.41,19.58,20.79,435,LATE,10,1011,22,45.53348,-104.131743,1.74553524,0.18372388,0,1,112,27.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LTMO
1685,Tie Creek,8,2001,Seine | Seine | Seine | Seine | Seine,"Montana Fish, Wildlife & Parks","Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",101102,Montana,123185,StreamRiver,0,0,1005.13,3.488372,0.00331137,383.063,93.9438,1756060,0.022,-9999,38,20.68,29.05,9790354,18.41,19.58,20.79,435,EARLY,10,1011,22,45.532861,-104.1322,1.74553524,0.18372388,0,1,112,27.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,LTMO
N21,Ranch Creek,7,2022,Seine,UWYO,Rieger et al,100902,Montana,106626,StreamRiver,0,0,1040.63,0,0.00214927,365.572,121.2237,1693317,0,-9999,50,20.68,29.05,9569527,20.81,22.04,23.33,434,LATE,10,1009,17,45.057,-105.238545,1.73725458,0.16270193,0,0,77,42.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,YELL
34986,Ranch Creek,0,2006,Seine,University of Wyoming Powder River dataset,MFWP,100902,Montana,106626,StreamRiver,0,0,1040.63,0,0.00214927,365.572,121.2237,1693317,0,-9999,50,20.68,29.05,9569527,20.81,22.04,23.33,434,EARLY,10,1009,17,45.055494,-105.223969,1.60889855,0.16347191,0,0,77,42.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,YELL
N20,Sarpy Creek,7,2022,Seine,UWYO,"Clancy, Rieger",101000,Montana,127878,StreamRiver,0,0,945.6900024,0,0.00259621,368.8910156,532.2879,1774458.567,0.001,-9999,53,20.68,29.05,13261735,20.13,21.35,22.62,433,LATE,10,1010,47,45.917818,-107.129045,6.82317961,0.17942306,0,1,97,142.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,YELL
38125,Sarpy Creek,8,1976,Electrofishing,Clancey 1978,,101000,Montana,127878,StreamRiver,0,0,945.6900024,0,0.00259621,368.8910156,532.2879,1774458.567,0.001,-9999,53,20.68,29.05,13261735,20.13,21.35,22.62,433,EARLY,10,1010,47,45.916575,-107.128599,6.82317961,0.17942306,0,1,97,142.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,YELL
N19,Rosebud Creek,7,2022,Seine,UWYO,"Clancy, Newkirk, Hamilton",101000,Montana,107566,StreamRiver,0,0,1285.32,1.72093,0.00550785,505.118,96.9381,1698100,0.005,-9999,63,20.68,29.05,13238919,17.49,18.63,19.82,432,LATE,10,1010,20,45.216876,-106.978497,1.69188453,0.17535297,0,0,95,334.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,YELL
34087,Rosebud Creek,7,2003,Beach Seine | Beach Seine | Seine | Seine | Seine | Seine,"Montana Fish, Wildlife & Parks | Montana Fish, Wildlife & Parks","Tribby, Taylor, Hunziker | Tribby, Taylor, Hunziker | Backes, Mike | Backes, Mike | Backes, Mike | Backes, Mike",101000,Montana,107566,StreamRiver,0,0,1285.32,1.72093,0.00550785,505.118,96.9381,1698100,0.005,-9999,63,20.68,29.05,13238919,17.49,18.63,19.82,432,EARLY,10,1010,20,45.220143,-106.950881,1.69188453,0.17535297,0,0,95,334.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,YELL
N18,Bitter Creek,8,2022,Seine,UWYO,Rieger et al,100902,Montana,104777,StreamRiver,0,0,1042.86,0,0.00415259,373.101,282.8448,1684459,0.002,-9999,50,20.68,29.05,5387311,20.71,21.93,23.22,431,LATE,10,1009,21,45.031128,-105.882013,4.15185939,0.1608932,0,0,79,58.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YELL
9113,Bitter Creek,9,2002,0,MT Natural Heritage Program,"Bramblett, Robert G.",100902,Montana,104777,StreamRiver,0,0,1042.86,0,0.00415259,373.101,282.8448,1684459,0.002,-9999,50,20.68,29.05,5387311,20.71,21.93,23.22,431,EARLY,10,1009,21,45.020824,-105.864466,4.15185939,0.1608932,0,0,79,58.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,YELL
N17,Crazy Woman Creek,7,2022,Seine,UWYO,Rieger et al,100902,Montana,151190,StreamRiver,0,0,1171.08,0,0.00199,364.5988,2369.59,1621095,0,-9999,49,17.82,14.96,5372121,20.46,21.59,22.49,430,LATE,10,1009,19,44.478065,-106.227912,38.03778631,0.15227315,0,1,81,158.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,YELL
13527,Crazy Woman Creek,7,2004,Bag seine 25' | Bag seine 25' | Bag seine 25' | Bag seine 25' | Bag seine 25' | Bag seine 25',Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,"Collector(s): David J. Zafft, J. Isaacs, K. Lang | Collector(s): David J. Zafft, J. Isaacs, K. Lang | Collector(s): David J. Zafft, J. Isaacs, K. Lang | Collector(s): David J. Zafft, J. Isaacs, K. Lang | Collector(s): David J. Zafft, J. Isaacs, K. Lang |",100902,Wyoming,151190,StreamRiver,0,0,1171.08,0,0.00199,364.5988,2369.59,1621095,0,-9999,49,17.82,14.96,5372121,20.46,21.59,22.49,430,EARLY,10,1009,19,44.476077,-106.228275,38.03778631,0.15227315,0,1,81,158.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,YELL
N16,South Fork Powder River,7,2022,Seine,UWYO,Rieger et al,100902,Montana,111494,StreamRiver,0,0,1548.87,0,0.00218,325.9619,1902.47,1490665.46,0,-9999,63,17.82,14.96,5359192,17.31,18.38,19.22,429,LATE,10,1009,20,43.328167,-106.680713,15.08263732,0.22300326,0,0,83,209.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,YELL
39969,South Fork Powder River,7,2003,Bag Seine | Bag Seine | Bag Seine,Wyoming Game & Fish Dept,GK AC PB PM | GK AC PB PM | GK AC PB PM,100902,Wyoming,111494,StreamRiver,0,0,1548.87,0,0.00218,325.9619,1902.47,1490665.46,0,-9999,63,17.82,14.96,5359192,17.31,18.38,19.22,429,EARLY,10,1009,20,43.327391,-106.67199,15.08263732,0.22300326,0,0,83,209.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,YELL
N15,Inyan Kara Creek,7,2022,Seine,UWYO,Rieger et al,101202,Montana,147430,StreamRiver,0,0,1213.7,2.16,0.00278097,426.9,875.06,1631450,0.054407,-9999,71,21.24,0.512,10904369,19.47,20.3,20.97,428,LATE,10,1012,29,44.444861,-104.725201,17.32633867,0.13466603,0,0,138,91.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,CHEY
19453,Inyan Kara Creek,0,1994,E/S,Kirk 2020,Patton 1998,101202,Wyoming,147430,StreamRiver,0,0,1213.7,2.16,0.00278097,426.9,875.06,1631450,0.054407,-9999,71,21.24,0.512,10904369,19.47,20.3,20.97,428,EARLY,10,1012,29,44.456652,-104.732921,17.32633867,0.13466603,0,0,138,91.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,CHEY
N14,Caballo Creek,8,2022,Seine,UWYO,Rieger et al,101202,Montana,135765,StreamRiver,0,0,1335.19,0,0.00199469,371.5,674.87,1585098,0.066546,-9999,52,21.24,0.512,10902911,18.96,19.78,20.44,427,LATE,10,1012,18,44.085878,-105.279334,12.13896735,0.14455009,0,0,154,14.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHEY
10630,Caballo Creek,0,2005,E,Kirk 2020,Peterson et al. 2009,101202,Wyoming,135765,StreamRiver,0,0,1335.19,0,0.00199469,371.5,674.87,1585098,0.066546,-9999,52,21.24,0.512,10902911,18.96,19.78,20.44,427,EARLY,10,1012,18,44.079741,-105.266603,12.21319442,0.14465703,0,0,154,14.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CHEY
N13,Antelope Creek,7,2022,Seine,UWYO,Rieger et al,101201,Montana,116818,StreamRiver,0,0,1359.87,10.21,0.00099248,327.47,2489.54,1519722.06,0.009074,-9999,37,21.24,0.512,5401773,19.25,20.07,20.74,426,LATE,10,1012,18,43.481272,-105.205896,36.36976999,0.12978589,0,0,158,123.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,CHEY
8079,Antelope Creek,0,2005,E,Kirk 2020,Peterson et al. 2009,101201,Wyoming,116818,StreamRiver,0,0,1359.87,10.21,0.00099248,327.47,2489.54,1519722.06,0.009074,-9999,37,21.24,0.512,5401773,19.25,20.07,20.74,426,EARLY,10,1012,18,43.485269,-105.227551,35.52274325,0.12879492,0,0,158,123.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,CHEY
